yearID,teamID,W,L,R,AB,H,BB,SO,HR,ER,2B,3B,HBP,SF,IPouts,HA,BBA,SOA,E,1B,TB,AVG,PA,OBP,SLG,OPS,BB%,K%,ISO,IP,ERA,WHIP,K/9,BB/9,K/BB,WIN%,R/G,DER
2021,NYA,92,70,711,5331,1266,621,1482.0,222,596,213,12,63.0,34.0,4306,1243,492,1569,98,819,2169,0.23747889701744512,6049.0,0.3223673334435444,0.4068655036578503,0.7292328371013947,10.26615969581749,24.499917341709374,0.16938660664040517,1435.3333333333333,3.7371110078959595,1.2087784486762658,9.838132837900604,3.0849976776590804,3.1890243902439024,0.5679012345679012,4.388888888888889,0.6943458071565146
2021,OAK,86,76,743,5395,1284,545,1349.0,199,640,271,19,98.0,49.0,4299,1362,439,1332,72,795,2190,0.23799814643188136,6087.0,0.31657631016921306,0.40593141797961074,0.7225077281488238,8.953507474946608,22.161984557253163,0.16793327154772938,1433.0,4.019539427773901,1.2568039078855548,8.36566643405443,2.75715282623866,3.0341685649202734,0.5308641975308642,4.58641975308642,0.6830082135523614
2021,SEA,90,72,697,5355,1209,535,1492.0,199,688,233,11,72.0,36.0,4321,1356,485,1328,79,766,2061,0.2257703081232493,5998.0,0.3027675891963988,0.38487394957983195,0.6876415387762307,8.919639879959988,24.874958319439813,0.15910364145658265,1440.3333333333333,4.299004859986114,1.278176348067577,8.298079148345291,3.030548484147188,2.7381443298969073,0.5555555555555556,4.302469135802469,0.665945945945946
2021,TBA,100,62,857,5507,1336,585,1542.0,222,593,288,36,72.0,41.0,4367,1264,436,1478,80,790,2362,0.2426003268567278,6205.0,0.32119258662369055,0.42890866170328673,0.7501012483269773,9.427880741337631,24.85092667203868,0.18630833484655893,1455.6666666666667,3.666361346462102,1.1678497824593541,9.138081062514312,2.6956720861002976,3.389908256880734,0.6172839506172839,5.290123456790123,0.7034883720930232
2021,TEX,60,102,625,5405,1254,433,1381.0,167,758,225,24,58.0,31.0,4273,1402,513,1239,83,838,2028,0.23200740055504163,5927.0,0.29441538721106797,0.3752081406105458,0.6696235278216138,7.305550868905011,23.300151847477647,0.14320074005550418,1424.3333333333333,4.789609173882519,1.34448864966066,7.828925813245964,3.241516498946876,2.415204678362573,0.37037037037037035,3.8580246913580245,0.6610082304526749
2021,TOR,91,71,846,5476,1455,496,1218.0,262,610,285,13,51.0,35.0,4216,1257,473,1468,90,895,2552,0.26570489408327247,6058.0,0.33047210300429186,0.4660336011687363,0.7965057041730281,8.187520633872564,20.10564542753384,0.20032870708546385,1405.3333333333333,3.9065464895635675,1.231024667931689,9.401328273244783,3.0291745730550286,3.1035940803382664,0.5617283950617284,5.222222222222222,0.7308360208385016
2021,ARI,52,110,679,5489,1297,537,1465.0,144,804,308,31,54.0,28.0,4252,1480,555,1238,100,814,2099,0.23629076334487156,6108.0,0.3091028159790439,0.38240116596830026,0.6915039819473441,8.791748526522593,23.984937786509498,0.1461104026234287,1417.3333333333333,5.105362182502352,1.4357949200376294,7.861241768579492,3.5242238946378177,2.2306306306306305,0.32098765432098764,4.191358024691358,0.6325486182190379
2021,ATL,88,73,790,5363,1307,549,1453.0,239,608,269,20,67.0,43.0,4232,1237,516,1417,71,779,2333,0.24370688047734476,6022.0,0.3193291265360345,0.43501771396606376,0.7543468405020983,9.116572567253405,24.128196612421124,0.191310833488719,1410.6666666666667,3.879017013232514,1.2426748582230622,9.040406427221171,3.2920604914933835,2.746124031007752,0.546583850931677,4.906832298136646,0.7121701669359182
2021,CHN,71,91,705,5306,1255,502,1596.0,210,765,225,26,92.0,30.0,4238,1386,596,1358,87,794,2162,0.23652468903128535,5930.0,0.3118043844856661,0.4074632491519035,0.7192676336375696,8.465430016863406,26.91399662731872,0.17093856012061817,1412.6666666666667,4.8737612081170365,1.4030202925908446,8.651722510618216,3.797074091552619,2.278523489932886,0.4382716049382716,4.351851851851852,0.6422096317280453
2021,CIN,83,79,786,5423,1352,553,1425.0,222,702,295,13,105.0,45.0,4303,1330,617,1524,91,822,2339,0.249308500829799,6126.0,0.3281096963761019,0.4313110824267011,0.7594207788028029,9.027097616715638,23.261508325171402,0.18200258159690208,1434.3333333333333,4.404833836858006,1.3574250522891007,9.56263072275157,3.8714850104578202,2.4700162074554295,0.5123456790123457,4.851851851851852,0.686207799005496
2021,COL,74,87,739,5374,1338,491,1356.0,182,748,275,34,58.0,36.0,4191,1397,539,1269,73,847,2227,0.24897655377744696,5959.0,0.3166638697768082,0.4144026795682918,0.7310665493451001,8.239637523074341,22.755495888571907,0.16542612579084484,1397.0,4.818897637795276,1.3858267716535433,8.175375805297065,3.47244094488189,2.354359925788497,0.45962732919254656,4.590062111801243,0.6673553719008265
2021,LAN,106,56,830,5445,1330,613,1408.0,237,486,247,24,104.0,45.0,4356,1107,486,1599,89,822,2336,0.24426078971533516,6207.0,0.3297889479619784,0.4290174471992654,0.7588063951612438,9.875946512002578,22.6840663766715,0.18475665748393022,1452.0,3.012396694214876,1.0971074380165289,9.911157024793388,3.012396694214876,3.2901234567901234,0.654320987654321,5.1234567901234565,0.7505851755526658
2021,MIA,67,95,623,5348,1244,450,1553.0,158,622,226,23,65.0,30.0,4245,1282,529,1381,122,837,1990,0.23261032161555723,5893.0,0.2984897335822162,0.37210172026925953,0.6705914538514757,7.63617851688444,26.353300526047853,0.1394913986537023,1415.0,3.956183745583039,1.2798586572438162,8.783745583038868,3.3646643109540637,2.610586011342155,0.41358024691358025,3.845679012345679,0.6602127079356422
2021,MIL,95,67,738,5362,1251,586,1465.0,194,558,255,18,88.0,35.0,4308,1156,537,1618,94,784,2124,0.23330846698992913,6071.0,0.3170812057321693,0.3961208504289444,0.7132020561611137,9.652446055015648,24.13111513753912,0.16281238343901527,1436.0,3.497214484679666,1.1789693593314763,10.14066852367688,3.365598885793872,3.0130353817504654,0.5864197530864198,4.555555555555555,0.7174959871589085
2021,NYN,77,85,636,5210,1243,495,1392.0,176,597,228,18,94.0,23.0,4138,1221,475,1453,95,821,2035,0.23857965451055663,5822.0,0.314668498797664,0.390595009596929,0.7052635083945931,8.50223290965304,23.909309515630365,0.15201535508637237,1379.3333333333333,3.8953600773320445,1.2295795070082165,9.480666988883518,3.0993233446109234,3.0589473684210526,0.47530864197530864,3.925925925925926,0.688949522510232
2021,PHI,82,80,734,5366,1288,564,1402.0,198,692,262,24,67.0,43.0,4256,1321,509,1480,94,804,2192,0.24002981736861723,6040.0,0.3177152317880795,0.40849795005590755,0.726213181843987,9.33774834437086,23.211920529801326,0.16846813268729033,1418.6666666666667,4.390037593984962,1.2899436090225562,9.389097744360901,3.2290883458646613,2.907662082514735,0.5061728395061729,4.530864197530864,0.6804935678655815
2021,PIT,61,101,609,5336,1261,529,1328.0,124,788,240,35,49.0,37.0,4189,1400,606,1312,70,862,1943,0.2363193403298351,5951.0,0.3090236934968913,0.3641304347826087,0.6731541282794999,8.889262308855654,22.315577213913627,0.1278110944527736,1396.3333333333333,5.079016471711626,1.4366197183098592,8.456433516352352,3.905944139412748,2.165016501650165,0.3765432098765432,3.759259259259259,0.6567202244325427
2021,SDN,79,83,729,5384,1305,586,1324.0,180,651,273,21,61.0,46.0,4290,1277,516,1517,82,831,2160,0.2423848439821694,6077.0,0.3212111239098239,0.4011887072808321,0.7223998311906561,9.642915912456804,21.787065986506498,0.15880386329866272,1430.0,4.097202797202797,1.2538461538461538,9.547552447552448,3.2475524475524478,2.939922480620155,0.4876543209876543,4.5,0.6996943453897096
2021,SFN,107,55,804,5462,1360,602,1461.0,241,524,271,25,64.0,30.0,4365,1254,416,1425,80,823,2404,0.24899304284145002,6158.0,0.32900292302695683,0.4401318198462102,0.769134742873167,9.775901266645015,23.72523546606041,0.19113877700476017,1455.0,3.241237113402062,1.147766323024055,8.814432989690722,2.57319587628866,3.425480769230769,0.6604938271604939,4.962962962962963,0.7116094986807389
2021,SLN,90,72,706,5351,1303,478,1341.0,198,626,261,22,86.0,44.0,4251,1234,608,1225,84,822,2202,0.24350588675014015,5959.0,0.3133076019466353,0.41151186694075875,0.7248194688873941,8.021480114113107,22.503775801308944,0.1680059801906186,1417.0,3.9760056457304165,1.2999294283697953,7.780522230063514,3.861679604798871,2.0148026315789473,0.5555555555555556,4.3580246913580245,0.7095435684647302
2021,WAS,65,97,724,5385,1388,573,1303.0,182,743,272,20,84.0,31.0,4183,1364,548,1346,96,914,2246,0.257753017641597,6073.0,0.33673637411493496,0.4170844939647168,0.7538208680796518,9.435205005763214,21.455623250452824,0.15933147632311978,1394.3333333333333,4.795840306000478,1.3712646426010042,8.68802295003586,3.537174276834808,2.4562043795620436,0.4012345679012346,4.469135802469136,0.6748918850165353
2022,BAL,83,79,674,5429,1281,476,1390.0,171,632,275,25,83.0,43.0,4300,1406,443,1214,91,810,2119,0.23595505617977527,6031.0,0.3050903664400597,0.39031129121385155,0.6954016576539113,7.892555131818936,23.04758746476538,0.15435623503407628,1433.3333333333333,3.968372093023256,1.29,7.622790697674419,2.7816279069767442,2.740406320541761,0.5123456790123457,4.160493827160494,0.660956277166965
2022,BOS,78,84,735,5539,1427,478,1373.0,155,721,352,12,63.0,50.0,4293,1411,526,1346,85,908,2268,0.25762773063729916,6130.0,0.32104404567699835,0.40946019137028344,0.7305042370472818,7.797716150081565,22.39804241435563,0.1518324607329843,1431.0,4.534591194968553,1.3535988819007687,8.465408805031446,3.308176100628931,2.55893536121673,0.48148148148148145,4.537037037037037,0.6697857670524501
2022,CHA,81,81,686,5611,1435,388,1269.0,149,631,272,9,73.0,35.0,4343,1330,533,1450,102,1005,2172,0.25574763856710037,6107.0,0.3104634026526936,0.3870967741935484,0.697560176846242,6.353364990993941,20.77943343703946,0.131349135626448,1447.6666666666667,3.9228643794612017,1.2868984572875892,9.014506101772968,3.313608104996546,2.720450281425891,0.5,4.234567901234568,0.6965468306527909
2022,CLE,92,70,698,5558,1410,450,1122.0,127,560,273,31,81.0,52.0,4368,1252,435,1390,97,979,2126,0.25368837711406983,6141.0,0.3160723009281876,0.3825116948542641,0.6985839957824518,7.327796775769419,18.270639960918416,0.1288233177401943,1456.0,3.4615384615384617,1.1586538461538463,8.592032967032967,2.6888736263736264,3.1954022988505746,0.5679012345679012,4.308641975308642,0.7197890392111901
2022,DET,66,96,557,5378,1240,380,1413.0,110,637,235,27,58.0,44.0,4259,1336,511,1195,94,868,1859,0.23056898475269616,5860.0,0.2863481228668942,0.345667534399405,0.6320156572662992,6.484641638225256,24.112627986348123,0.11509854964670885,1419.6666666666667,4.038271894810988,1.3010096266729279,7.575722000469593,3.239492838694529,2.3385518590998045,0.4074074074074074,3.4382716049382718,0.6614516542703257
2022,HOU,106,56,737,5409,1341,528,1179.0,214,465,284,13,60.0,42.0,4336,1121,458,1524,72,830,2293,0.24792013311148087,6039.0,0.3194237456532539,0.423923091144389,0.7433468367976428,8.743169398907105,19.523099850968702,0.1760029580329081,1445.3333333333333,2.8955258302583027,1.0924815498154983,9.489852398523986,2.851937269372694,3.3275109170305677,0.654320987654321,4.549382716049383,0.7587481517989157
2022,KCA,65,97,640,5437,1327,460,1287.0,138,740,247,38,48.0,44.0,4248,1493,589,1191,82,904,2064,0.24406842008460547,5989.0,0.3063950576056103,0.3796211145852492,0.6860161721908595,7.680748038069794,21.489397228251793,0.13555269450064375,1416.0,4.703389830508475,1.4703389830508475,7.569915254237288,3.7436440677966103,2.0220713073005094,0.4012345679012346,3.950617283950617,0.6457100591715976
2022,LAA,73,89,623,5423,1265,449,1539.0,190,601,219,31,54.0,25.0,4307,1241,540,1383,84,825,2116,0.2332657200811359,5951.0,0.2970929255587296,0.3901899317720819,0.6872828573308115,7.544950428499411,25.86119979835322,0.15692421169094597,1435.6666666666667,3.7675876480148593,1.2405386579986069,8.669839795681447,3.3851869050383097,2.561111111111111,0.4506172839506173,3.845679012345679,0.6948104329120731
2022,MIN,78,84,696,5476,1356,518,1353.0,178,636,269,18,62.0,46.0,4311,1320,468,1336,83,891,2195,0.24762600438276114,6102.0,0.317273025237627,0.4008400292184076,0.7181130544560346,8.489019993444773,22.173058013765978,0.15321402483564647,1437.0,3.9832985386221296,1.244258872651357,8.367432150313153,2.931106471816284,2.8547008547008548,0.48148148148148145,4.296296296296297,0.6930593836131296
2022,NYA,99,63,807,5422,1308,620,1391.0,254,532,225,8,70.0,41.0,4355,1177,444,1459,74,821,2311,0.24123939505717448,6153.0,0.3247196489517309,0.4262264846919956,0.7509461336437264,10.076385503006662,22.606858443035918,0.1849870896348211,1451.6666666666667,3.2982778415614233,1.1166475315729048,9.045464982778416,2.752698048220436,3.286036036036036,0.6111111111111112,4.981481481481482,0.7388685175484546
2022,OAK,60,102,568,5314,1147,433,1389.0,137,717,249,15,59.0,33.0,4279,1394,503,1203,92,746,1837,0.2158449378998871,5839.0,0.28069874978592224,0.34569062852841553,0.6263893783143377,7.415653365302277,23.788319917794144,0.12984569062852844,1426.3333333333333,4.524187894367843,1.3299836410376258,7.590792241177846,3.17387240009348,2.3916500994035785,0.37037037037037035,3.506172839506173,0.646951059931955
2022,SEA,90,72,690,5375,1236,596,1397.0,197,577,229,19,89.0,45.0,4341,1277,447,1391,69,791,2094,0.22995348837209303,6105.0,0.3146601146601147,0.38958139534883723,0.7042415100089519,9.762489762489762,22.882882882882882,0.1596279069767442,1447.0,3.588804422944022,1.1914305459571528,8.651693158258466,2.780234968901175,3.111856823266219,0.5555555555555556,4.2592592592592595,0.6996863565081024
2022,TBA,86,76,666,5412,1294,500,1395.0,139,544,296,17,57.0,31.0,4307,1260,384,1384,84,842,2041,0.23909830007390984,6000.0,0.3085,0.3771249076127125,0.6856249076127126,8.333333333333332,23.25,0.13802660753880266,1435.6666666666667,3.410262363594149,1.1451126073833293,8.676108660320407,2.4072440213605755,3.6041666666666665,0.5308641975308642,4.111111111111111,0.6917370171399335
2022,TEX,68,94,707,5478,1308,456,1446.0,198,673,224,20,47.0,38.0,4305,1345,581,1314,96,866,2166,0.23877327491785322,6019.0,0.3008805449410201,0.3953997809419496,0.6962803258829697,7.576009303871074,24.02392423990696,0.1566265060240964,1435.0,4.220905923344947,1.3421602787456446,8.241114982578397,3.6439024390243904,2.261617900172117,0.41975308641975306,4.364197530864198,0.6789772727272727
2022,TOR,92,70,775,5555,1464,500,1242.0,200,620,307,12,55.0,33.0,4324,1356,424,1390,82,945,2395,0.26354635463546355,6143.0,0.32866677519127463,0.43114311431143115,0.7598098895027058,8.139345596614032,20.21813446198926,0.1675967596759676,1441.3333333333333,3.8714153561517115,1.234967622571693,8.679463459759482,2.647548566142461,3.2783018867924527,0.5679012345679012,4.783950617283951,0.7013989387361312
2022,ARI,74,88,702,5351,1232,531,1341.0,173,676,262,24,60.0,50.0,4290,1345,504,1216,86,773,2061,0.23023733881517475,5992.0,0.30423898531375165,0.3851616520276584,0.6894006373414101,8.861815754339117,22.37983978638184,0.15492431321248365,1430.0,4.254545454545455,1.293006993006993,7.653146853146853,3.172027972027972,2.4126984126984126,0.4567901234567901,4.333333333333333,0.6763570877283251
2022,ATL,101,61,789,5509,1394,470,1498.0,243,556,298,11,66.0,36.0,4344,1224,500,1554,77,842,2443,0.2530404792158286,6081.0,0.31738200953790496,0.4434561626429479,0.7608381721808528,7.728991942114784,24.634106232527543,0.1904156834271193,1448.0,3.455801104972376,1.1906077348066297,9.658839779005525,3.1077348066298343,3.108,0.6234567901234568,4.87037037037037,0.7218717139852786
2022,CHN,74,88,657,5425,1293,507,1448.0,159,642,265,31,84.0,36.0,4331,1342,540,1383,96,838,2097,0.2383410138248848,6052.0,0.3113020489094514,0.3865437788018433,0.6978458277112947,8.377395902181096,23.92597488433576,0.14820276497695853,1443.6666666666667,4.002308935580697,1.3036250288616946,8.621796351881782,3.366428076656661,2.561111111111111,0.4567901234567901,4.055555555555555,0.6681370005189413
2022,CIN,62,100,648,5380,1264,452,1430.0,156,768,235,18,92.0,33.0,4270,1366,612,1414,81,855,2003,0.23494423791821561,5957.0,0.3035084774215209,0.37230483271375464,0.6758133101352755,7.587711935538022,24.00537183145879,0.13736059479553903,1423.3333333333333,4.856206088992974,1.3896955503512882,8.940983606557378,3.8697892271662764,2.310457516339869,0.38271604938271603,4.0,0.6626600470342305
2022,COL,68,94,698,5540,1408,453,1330.0,149,802,280,34,61.0,40.0,4276,1516,539,1187,100,945,2203,0.25415162454873647,6094.0,0.31539218903839844,0.3976534296028881,0.7130456186412866,7.433541188053823,21.824745651460454,0.1435018050541516,1425.3333333333333,5.064078578110384,1.4417680074836297,7.495088868101029,3.403414405986904,2.202226345083488,0.41975308641975306,4.308641975308642,0.6422823701536211
2022,LAN,111,51,847,5526,1418,607,1374.0,212,451,325,31,56.0,53.0,4354,1114,407,1465,83,850,2441,0.2566051393412957,6242.0,0.33338673502082666,0.4417300036192544,0.775116738640081,9.724447292534444,22.012175584748476,0.1851248642779587,1451.3333333333333,2.796738631143776,1.048001837390905,9.084749655489206,2.5238860817638953,3.5995085995085994,0.6851851851851852,5.228395061728395,0.7533183070373153
2022,MIA,69,93,586,5395,1241,436,1429.0,144,617,248,20,70.0,36.0,4312,1311,511,1437,69,829,1961,0.23002780352177943,5937.0,0.2942563584301836,0.3634847080630213,0.6577410664932049,7.343776318005727,24.069395317500422,0.13345690454124187,1437.3333333333333,3.863404452690167,1.2676252319109462,8.997912801484231,3.199675324675325,2.812133072407045,0.42592592592592593,3.617283950617284,0.6796267496111975
2022,MIL,86,76,725,5417,1271,577,1464.0,219,615,251,17,80.0,37.0,4338,1238,521,1530,91,784,2213,0.23463171497138638,6111.0,0.3154966453935526,0.40852870592578916,0.7240253513193418,9.441989854360989,23.956799214531173,0.17389699095440278,1446.0,3.827800829875519,1.2164591977869985,9.522821576763485,3.2427385892116183,2.9366602687140113,0.5308641975308642,4.4753086419753085,0.705648369132856
2022,NYN,101,61,772,5489,1422,510,1217.0,171,570,272,27,112.0,44.0,4316,1274,428,1565,67,952,2261,0.2590635817088723,6155.0,0.3320877335499594,0.41191473856804517,0.7440024721180045,8.285946385052803,19.772542648253452,0.1528511568591729,1438.6666666666667,3.5658016682113067,1.1830398517145504,9.790315106580167,2.677479147358665,3.6565420560747666,0.6234567901234568,4.765432098765432,0.7177322074788902
2022,PHI,87,75,747,5496,1392,478,1363.0,205,630,255,29,52.0,44.0,4285,1330,463,1423,69,903,2320,0.25327510917030566,6070.0,0.31663920922570016,0.42212518195050946,0.7387643911762096,7.874794069192752,22.45469522240527,0.1688500727802038,1428.3333333333333,3.9696616102683784,1.2553092182030339,8.96639439906651,2.9173862310385066,3.0734341252699786,0.5370370370370371,4.611111111111111,0.6993957703927492
2022,PIT,62,100,591,5331,1186,476,1497.0,158,735,221,29,54.0,32.0,4263,1432,586,1250,121,778,1939,0.22247233164509472,5893.0,0.29119294077719327,0.3637216282123429,0.6549145689895361,8.077379942304429,25.40302053283557,0.14124929656724816,1421.0,4.655172413793103,1.4201266713581984,7.916959887403237,3.7114707952146375,2.1331058020477816,0.38271604938271603,3.6481481481481484,0.6237864077669903
2022,SDN,89,73,705,5468,1317,574,1327.0,153,611,275,18,65.0,46.0,4330,1263,468,1451,76,871,2087,0.2408558888076079,6153.0,0.31789371038517794,0.38167520117044623,0.6995689115556242,9.328782707622297,21.566715423370713,0.14081931236283834,1443.3333333333333,3.809930715935335,1.1993071593533489,9.047806004618938,2.91824480369515,3.1004273504273505,0.5493827160493827,4.351851851851852,0.7059990084283589
2022,SFN,81,81,716,5392,1261,571,1462.0,183,613,255,18,95.0,53.0,4299,1397,441,1370,100,805,2101,0.23386498516320475,6111.0,0.31533300605465553,0.3896513353115727,0.7049843413662282,9.343806251022746,23.92407134675176,0.15578635014836795,1433.0,3.8499651081646893,1.2826238660153524,8.604326587578507,2.7697138869504534,3.106575963718821,0.5,4.419753086419753,0.6542105263157895
2022,SLN,93,69,772,5496,1386,537,1226.0,197,605,290,21,80.0,45.0,4307,1335,489,1177,66,878,2309,0.2521834061135371,6158.0,0.32526794413770704,0.42012372634643375,0.7453916704841408,8.720363754465737,19.909061383566094,0.16794032023289662,1435.6666666666667,3.7926631065706986,1.270489900162526,7.378453680055723,3.065474808451358,2.406952965235174,0.5740740740740741,4.765432098765432,0.7076250607090822
2022,WAS,55,107,603,5434,1351,442,1221.0,136,785,252,20,60.0,37.0,4235,1469,558,1220,104,943,2051,0.2486198012513802,5973.0,0.31022936547798424,0.37743835112256163,0.6876677166005458,7.399966515988615,20.441988950276244,0.12881854987118144,1411.6666666666667,5.004722550177095,1.4358913813459266,7.778040141676505,3.5574970484061392,2.186379928315412,0.3395061728395062,3.7222222222222223,0.6507049100631989
2023,BAL,101,61,807,5495,1399,512,1370.0,183,629,309,28,45.0,47.0,4361,1334,473,1431,71,879,2313,0.2545950864422202,6099.0,0.3207083128381702,0.4209281164695177,0.7416364293076879,8.394818822757829,22.462698803082475,0.16633303002729755,1453.6666666666667,3.8942903003898186,1.243063517541848,8.859665214400366,2.9284567759688143,3.025369978858351,0.6234567901234568,4.981481481481482,0.6936575582852845
2023,BOS,78,84,772,5562,1437,486,1372.0,182,718,339,19,71.0,35.0,4290,1416,497,1423,102,897,2360,0.25836030204962246,6154.0,0.32401689957751056,0.42430780294857967,0.7483247025260902,7.897302567435814,22.294442638934026,0.1659475008989572,1430.0,4.518881118881119,1.3377622377622378,8.955944055944055,3.127972027972028,2.86317907444668,0.48148148148148145,4.765432098765432,0.6695523126391294
2023,CHA,61,101,641,5501,1308,377,1424.0,171,774,264,13,52.0,29.0,4295,1372,654,1470,95,860,2111,0.23777495000908927,5959.0,0.29149186105051184,0.38374840938011273,0.6752402704306246,6.326564859875818,23.896626950830676,0.14597345937102346,1431.6666666666667,4.865657741559954,1.4151338766006984,9.240977881257276,4.111292200232828,2.2477064220183487,0.3765432098765432,3.95679012345679,0.6706480304955527
2023,CLE,76,86,662,5513,1379,471,1142.0,124,635,294,29,55.0,44.0,4332,1352,534,1311,83,932,2103,0.2501360420823508,6083.0,0.3131678448134144,0.3814619989116633,0.6946298437250777,7.742890021371034,18.77363143185928,0.13132595682931253,1444.0,3.9577562326869806,1.3060941828254848,8.171052631578947,3.3282548476454292,2.455056179775281,0.4691358024691358,4.08641975308642,0.6944768119319507
2023,DET,78,84,661,5478,1292,508,1473.0,165,680,245,29,49.0,31.0,4327,1320,476,1374,100,853,2090,0.23585250091274187,6066.0,0.3048137157929443,0.3815261044176707,0.686339820210615,8.374546653478404,24.282888229475766,0.14567360350492883,1442.3333333333333,4.24312456667437,1.2452045296972498,8.573607580309684,2.970187196672059,2.8865546218487395,0.48148148148148145,4.080246913580247,0.6757943683802635
2023,HOU,90,72,827,5567,1441,550,1241.0,222,632,280,22,72.0,40.0,4336,1312,537,1460,81,917,2431,0.2588467756421771,6229.0,0.3311928078343233,0.43668043829710795,0.7678732461314313,8.829667683416279,19.92294108203564,0.17783366265493084,1445.3333333333333,3.9354243542435428,1.279289667896679,9.091328413284133,3.343865313653137,2.718808193668529,0.5555555555555556,5.104938271604938,0.7174227799227799
2023,KCA,56,106,676,5428,1325,411,1396.0,163,809,258,43,71.0,58.0,4227,1429,553,1270,80,861,2158,0.24410464259395726,5968.0,0.3027815013404826,0.39756816507000736,0.70034966641049,6.886729222520108,23.39142091152815,0.1534635224760501,1409.0,5.167494677075941,1.4066713981547196,8.112136266855925,3.532292405961675,2.2965641952983726,0.345679012345679,4.172839506172839,0.6572447160682455
2023,LAA,73,89,739,5489,1346,518,1524.0,231,738,248,26,79.0,46.0,4295,1394,636,1445,95,841,2339,0.24521770814355984,6132.0,0.31686236138290935,0.4261249772271816,0.7429873386100909,8.447488584474886,24.853228962818,0.18090726908362179,1431.6666666666667,4.639348079161816,1.417927823050058,9.083818393480792,3.99813736903376,2.2720125786163523,0.4506172839506173,4.561728395061729,0.6671957671957671
2023,MIN,87,75,778,5489,1336,594,1654.0,233,624,264,24,92.0,32.0,4354,1294,443,1560,66,815,2347,0.2433958826744398,6207.0,0.32576123731271145,0.42758243760247766,0.7533436749151892,9.56984050265829,26.647333655550188,0.18418655492803787,1451.3333333333333,3.8695452457510338,1.1968305006890216,9.673863114377584,2.7471290767110705,3.5214446952595937,0.5370370370370371,4.802469135802469,0.689873417721519
2023,NYA,82,80,673,5323,1207,557,1427.0,219,635,221,15,47.0,36.0,4319,1272,508,1439,96,752,2115,0.22675183167386812,5963.0,0.30370618816032197,0.39733233139207214,0.701038519552394,9.340935770585276,23.93090726144558,0.17058049971820402,1439.6666666666667,3.9696689048390827,1.2363973141931002,8.995832368603843,3.175735123871266,2.8326771653543306,0.5061728395061729,4.154320987654321,0.6905467277134393
2023,OAK,50,112,585,5311,1187,498,1496.0,171,865,225,21,85.0,36.0,4259,1464,694,1300,102,770,1967,0.2234983995481077,5930.0,0.2984822934232715,0.3703633967237808,0.6688456901470523,8.397976391231028,25.227655986509273,0.1468649971756731,1419.6666666666667,5.483681615402676,1.5200751350082178,8.241371213899976,4.399624324958911,1.8731988472622478,0.30864197530864196,3.611111111111111,0.6209239130434783
2023,SEA,88,74,758,5500,1332,548,1603.0,210,602,283,12,111.0,37.0,4348,1300,421,1459,73,827,2269,0.2421818181818182,6196.0,0.3213363460296966,0.41254545454545455,0.7338818005751511,8.844415752098127,25.871530019367334,0.17036363636363636,1449.3333333333333,3.738270469181233,1.187442502299908,9.060027598896045,2.614305427782889,3.465558194774347,0.5432098765432098,4.679012345679013,0.687701396348013
2023,TBA,99,63,860,5511,1432,514,1420.0,230,618,282,24,95.0,38.0,4326,1258,439,1507,75,896,2452,0.25984394846670295,6158.0,0.3314387788242936,0.44492832516784614,0.7763671039921398,8.34686586554076,23.05943488145502,0.1850843767011432,1442.0,3.857142857142857,1.1768377253814146,9.405686546463246,2.7399445214979194,3.432801822323462,0.6111111111111112,5.308641975308642,0.7171069505001282
2023,TEX,90,72,881,5595,1470,599,1416.0,233,683,326,18,53.0,47.0,4309,1330,491,1351,57,893,2531,0.26273458445040215,6294.0,0.3371464887194153,0.45236818588025024,0.7895146745996655,9.517000317762948,22.4976167778837,0.1896336014298481,1436.3333333333333,4.279647249941982,1.2678115572058484,8.465305175214667,3.076583894174983,2.75152749490835,0.5555555555555556,5.438271604938271,0.7109942399198598
2023,TOR,89,73,746,5562,1423,550,1303.0,188,610,292,19,69.0,32.0,4355,1326,488,1528,71,924,2317,0.25584322186263936,6213.0,0.3286657009496218,0.416576770945703,0.7452424718953248,8.852406244970224,20.97215515853855,0.16073354908306364,1451.6666666666667,3.7818599311136625,1.2495981630309987,9.47324913892078,3.02548794489093,3.1311475409836067,0.5493827160493827,4.604938271604938,0.7053375578844747
2023,ARI,84,78,746,5436,1359,540,1247.0,166,714,274,44,58.0,50.0,4306,1375,525,1351,56,875,2219,0.25,6084.0,0.32166337935568706,0.4082045621780721,0.7298679415337592,8.875739644970414,20.496383957922422,0.1582045621780721,1435.3333333333333,4.477008824895495,1.3237343241987924,8.471202972596378,3.2919182535996288,2.5733333333333333,0.5185185185185185,4.604938271604938,0.6894181193223667
2023,ATL,104,58,947,5597,1543,538,1289.0,307,662,293,23,67.0,43.0,4320,1341,534,1516,82,920,2803,0.27568340182240486,6245.0,0.34395516413130506,0.5008040021440057,0.8447591662753107,8.614891913530824,20.64051240992794,0.2251206003216008,1440.0,4.1375,1.3020833333333333,9.475,3.3375,2.838951310861423,0.6419753086419753,5.845679012345679,0.7240356083086054
2023,CHN,83,79,819,5504,1399,570,1391.0,196,651,269,30,77.0,52.0,4306,1328,513,1377,92,904,2316,0.25417877906976744,6203.0,0.3298403998065452,0.42078488372093026,0.7506252835274755,9.189102047396421,22.424633241979688,0.16660610465116282,1435.3333333333333,4.08197863446354,1.2826288899210405,8.634231305155597,3.216674407803066,2.6842105263157894,0.5123456790123457,5.055555555555555,0.691609977324263
