yearID,teamID,W,L,R,AB,H,BB,SO,HR,ER,2B,3B,HBP,SF,IPouts,HA,BBA,SOA,E,1B,TB,AVG,PA,OBP,SLG,OPS,BB%,K%,ISO,IP,ERA,WHIP,K/9,BB/9,K/BB,WIN%,R/G,DER,Playoffs
2021,TBA,100,62,857,5507,1336,585,1542.0,222,593,288,36,72.0,41.0,4367,1264,436,1478,80,790,2362,0.2426003268567278,6205.0,0.3211925866236905,0.4289086617032867,0.7501012483269773,9.427880741337631,24.85092667203868,0.1863083348465589,1455.6666666666667,3.666361346462102,1.167849782459354,9.138081062514312,2.6956720861002976,3.389908256880734,0.6172839506172839,5.290123456790123,0.7034883720930232,True
2021,TEX,60,102,625,5405,1254,433,1381.0,167,758,225,24,58.0,31.0,4273,1402,513,1239,83,838,2028,0.2320074005550416,5927.0,0.2944153872110679,0.3752081406105458,0.6696235278216138,7.305550868905011,23.300151847477647,0.1432007400555041,1424.3333333333333,4.789609173882519,1.34448864966066,7.828925813245964,3.241516498946876,2.415204678362573,0.3703703703703703,3.858024691358025,0.6610082304526749,False
2021,TOR,91,71,846,5476,1455,496,1218.0,262,610,285,13,51.0,35.0,4216,1257,473,1468,90,895,2552,0.2657048940832724,6058.0,0.3304721030042918,0.4660336011687363,0.7965057041730281,8.187520633872564,20.10564542753384,0.2003287070854638,1405.3333333333333,3.906546489563568,1.231024667931689,9.401328273244784,3.029174573055029,3.1035940803382664,0.5617283950617284,5.222222222222222,0.7308360208385016,True
2021,ARI,52,110,679,5489,1297,537,1465.0,144,804,308,31,54.0,28.0,4252,1480,555,1238,100,814,2099,0.2362907633448715,6108.0,0.3091028159790439,0.3824011659683002,0.6915039819473441,8.791748526522593,23.984937786509494,0.1461104026234287,1417.3333333333333,5.105362182502352,1.4357949200376294,7.861241768579492,3.5242238946378177,2.2306306306306305,0.3209876543209876,4.191358024691358,0.6325486182190379,False
2021,ATL,88,73,790,5363,1307,549,1453.0,239,608,269,20,67.0,43.0,4232,1237,516,1417,71,779,2333,0.2437068804773447,6022.0,0.3193291265360345,0.4350177139660637,0.7543468405020983,9.116572567253405,24.128196612421124,0.191310833488719,1410.6666666666667,3.879017013232514,1.2426748582230622,9.040406427221171,3.2920604914933835,2.746124031007752,0.546583850931677,4.906832298136646,0.7121701669359182,False
2021,CHN,71,91,705,5306,1255,502,1596.0,210,765,225,26,92.0,30.0,4238,1386,596,1358,87,794,2162,0.2365246890312853,5930.0,0.3118043844856661,0.4074632491519035,0.7192676336375696,8.465430016863406,26.91399662731872,0.1709385601206181,1412.6666666666667,4.8737612081170365,1.4030202925908446,8.651722510618216,3.797074091552619,2.278523489932886,0.4382716049382716,4.351851851851852,0.6422096317280453,False
2021,CIN,83,79,786,5423,1352,553,1425.0,222,702,295,13,105.0,45.0,4303,1330,617,1524,91,822,2339,0.249308500829799,6126.0,0.3281096963761019,0.4313110824267011,0.7594207788028029,9.027097616715638,23.2615083251714,0.182002581596902,1434.3333333333333,4.404833836858006,1.3574250522891007,9.56263072275157,3.87148501045782,2.470016207455429,0.5123456790123457,4.851851851851852,0.686207799005496,False
2021,COL,74,87,739,5374,1338,491,1356.0,182,748,275,34,58.0,36.0,4191,1397,539,1269,73,847,2227,0.2489765537774469,5959.0,0.3166638697768082,0.4144026795682918,0.7310665493451001,8.239637523074341,22.755495888571907,0.1654261257908448,1397.0,4.818897637795276,1.3858267716535433,8.175375805297065,3.47244094488189,2.354359925788497,0.4596273291925465,4.590062111801243,0.6673553719008265,False
2021,LAN,106,56,830,5445,1330,613,1408.0,237,486,247,24,104.0,45.0,4356,1107,486,1599,89,822,2336,0.2442607897153351,6207.0,0.3297889479619784,0.4290174471992654,0.7588063951612438,9.875946512002578,22.6840663766715,0.1847566574839302,1452.0,3.012396694214876,1.0971074380165289,9.911157024793388,3.012396694214876,3.2901234567901234,0.654320987654321,5.1234567901234565,0.7505851755526658,True
2021,MIA,67,95,623,5348,1244,450,1553.0,158,622,226,23,65.0,30.0,4245,1282,529,1381,122,837,1990,0.2326103216155572,5893.0,0.2984897335822162,0.3721017202692595,0.6705914538514757,7.63617851688444,26.353300526047853,0.1394913986537023,1415.0,3.956183745583039,1.2798586572438162,8.783745583038868,3.364664310954064,2.610586011342155,0.4135802469135802,3.845679012345679,0.6602127079356422,False
